Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-07,3313.244650900901,3320.640286282376,3276.266473993525,3283.662109375,133678600,0.0,0.0
2022-10-10,3268.870507142091,3276.266141773634,3209.7054300897453,3231.892333984375,193923600,0.0,0.0
2022-10-11,3246.6838169485395,3276.266357421875,3231.892546711872,3276.266357421875,133742200,0.0,0.0
2022-10-12,3305.8485418146306,3305.8485418146306,3254.0791015625,3254.0791015625,128741800,0.0,0.0
2022-10-13,3246.6833664466594,3268.8702687230602,3217.100830078125,3217.100830078125,104269900,0.0,0.0
2022-10-14,3239.2880173265517,3246.6836520693064,3157.93603515625,3157.93603515625,180841100,0.0,0.0
2022-10-17,3157.935899459484,3194.9140715843023,3150.5402650345204,3180.122802734375,145506000,0.0,0.0
2022-10-18,3165.331660201777,3209.705468522363,3165.331660201777,3172.727294921875,161444100,0.0,0.0
2022-10-19,3165.3315338844477,3209.7053404342296,3165.3315338844477,3180.122802734375,81682300,0.0,0.0
2022-10-20,3165.3318510642084,3254.079473056663,3165.3318510642084,3246.683837890625,149521700,0.0,0.0
2022-10-21,3224.4969115935382,3298.4532627768763,3224.4969115935382,3276.266357421875,165052200,0.0,0.0
2022-10-24,3276.2659608289932,3357.6179372829865,3276.2659608289932,3328.035400390625,186997700,0.0,0.0
2022-10-25,3372.409530739379,3409.387705418539,3365.0138958035473,3394.596435546875,233948800,0.0,0.0
2022-10-26,3401.9921012693158,3409.387736272075,3328.0357512417218,3350.22265625,178298500,0.0,0.0
2022-10-27,3365.013528575068,3401.9916992187505,3350.2222603175956,3401.99169921875,131385300,0.0,0.0
2022-10-28,3401.9918078428723,3424.1787109374995,3372.409270383369,3424.1787109375,227256400,0.0,0.0
2022-10-31,3424.1791881930444,3461.157365171371,3424.1791881930444,3438.970458984375,275184000,0.0,0.0
2022-11-01,3468.55287216252,3475.948507284402,3424.17906143123,3446.365966796875,230590200,0.0,0.0
2022-11-02,3461.1566440143706,3461.1566440143706,3379.8046716123235,3409.38720703125,163816900,0.0,0.0
2022-11-03,3424.1791881930444,3446.3660943800405,3394.5966466103832,3438.970458984375,174423000,0.0,0.0
2022-11-04,3438.9704589843755,3446.3660943800405,3409.387917401714,3438.970458984375,85292300,0.0,0.0
2022-11-07,3438.970195062633,3468.5527343749995,3409.3876557502663,3468.552734375,112070500,0.0,0.0
2022-11-08,3468.552645596591,3468.552645596591,3409.3875684862014,3416.783203125,80916300,0.0,0.0
2022-11-09,3401.9922820060488,3438.9704589843755,3401.9922820060488,3438.970458984375,126493900,0.0,0.0
2022-11-10,3372.4095612582782,3387.2008312637968,3342.8270212472407,3350.22265625,196277400,0.0,0.0
2022-11-11,3416.7835527973793,3438.9704589843755,3394.5966466103832,3438.970458984375,153238500,0.0,0.0
2022-11-14,3416.78346858795,3431.574739014738,3365.0140220941935,3387.200927734375,140187600,0.0,0.0
2022-11-15,3387.200927734375,3409.3878333745565,3372.409657307587,3387.200927734375,87986300,0.0,0.0
2022-11-16,3394.5960995834484,3409.3873679912194,3320.639757544593,3342.82666015625,245789200,0.0,0.0
2022-11-17,3342.826951870316,3453.761474609375,3328.0356821717746,3453.761474609375,214514600,0.0,0.0
2022-11-18,3453.761010159639,3461.1566440143706,3409.38720703125,3409.38720703125,105313200,0.0,0.0
2022-11-21,3416.783340354371,3424.1789752902027,3372.409530739379,3394.596435546875,82279300,0.0,0.0
2022-11-22,3379.805165675211,3453.761515033531,3379.805165675211,3394.596435546875,154866000,0.0,0.0
2022-11-23,3431.574570061563,3453.761474609375,3424.178935212293,3453.761474609375,147280600,0.0,0.0
2022-11-24,3475.9482328770528,3505.5307710291977,3453.7613292629435,3490.739501953125,156735700,0.0,0.0
2022-11-25,3475.9478567023025,3512.9260253906245,3468.552222964638,3512.926025390625,177861100,0.0,0.0
2022-11-28,3498.135569972121,3572.0919245169866,3498.135569972121,3564.6962890625,214611600,0.0,0.0
2022-11-29,3564.695908505155,3594.2784471649484,3542.5090045103093,3586.8828125,184916300,0.0,0.0
2022-11-30,3557.300331697885,3683.0261230468745,3549.9046969126503,3683.026123046875,560639800,0.0,0.0
2022-12-01,3697.81667114752,3716.305754503258,3623.86033772457,3653.44287109375,267382600,0.0,0.0
2022-12-02,3623.8609666570806,3646.047870534573,3594.2784281537574,3616.46533203125,199981400,0.0,0.0
2022-12-05,3631.2566012829116,3646.047870534573,3594.2784281537574,3616.46533203125,88463000,0.0,0.0
2022-12-06,3594.278076171875,3616.4649778766398,3549.9042727623455,3594.278076171875,151325300,0.0,0.0
2022-12-07,3579.4866009880516,3579.4866009880516,3505.5302662568934,3520.321533203125,253330100,0.0,0.0
2022-12-08,3520.321745060692,3579.48681640625,3483.3435754697184,3579.48681640625,154313900,0.0,0.0
2022-12-09,3572.0916900634766,3579.4873250325522,3520.3222452799478,3549.90478515625,203573100,0.0,0.0
2022-12-12,3549.9046391752577,3586.8828125,3520.322100515464,3586.8828125,139582400,0.0,0.0
2022-12-13,3601.6742648272443,3683.026250275088,3579.4873597051055,3675.630615234375,194233200,0.0,0.0
2022-12-14,3697.817392617344,3697.817392617344,3601.674140409293,3683.026123046875,201275800,0.0,0.0
2022-12-15,3623.860957190364,3653.4434956164077,3609.0696879773423,3631.256591796875,170702300,0.0,0.0
2022-12-16,3564.6959664831197,3683.0261230468745,3564.6959664831197,3683.026123046875,594601900,0.0,0.0
2022-12-19,3675.630615234375,3683.026250275088,3638.65244003081,3675.630615234375,82959800,0.0,0.0
2022-12-20,3646.0478610098967,3675.6303994359405,3616.465322583853,3631.256591796875,78671600,0.0,0.0
2022-12-21,3631.2566012829116,3653.4435051604037,3601.6740627795884,3616.46533203125,71277800,0.0,0.0
2022-12-22,3631.256447576707,3675.6302534534084,3623.860813263924,3668.234619140625,87321400,0.0,0.0
2022-12-23,3638.652363761527,3653.443633532915,3609.06982421875,3609.06982421875,53350600,0.0,0.0
2022-12-26,3623.8611904554386,3646.048095703125,3616.4655553728767,3646.048095703125,43581100,0.0,0.0
2022-12-27,3646.0473858404457,3660.8386531258025,3594.277950341697,3601.673583984375,74123800,0.0,0.0
2022-12-28,3601.6744663349327,3609.070101789419,3557.3006536080134,3564.6962890625,117912500,0.0,0.0
2022-12-29,3564.6954157709833,3601.6735839843755,3549.9041484856266,3601.673583984375,106690700,0.0,0.0
2022-12-30,3601.6734376976847,3660.8385044360452,3601.6734376976847,3653.44287109375,182091500,0.0,0.0
2023-01-02,3631.256118555089,3638.651752197767,3564.6954157709833,3601.673583984375,100200100,0.0,0.0
2023-01-03,3572.0915431701033,3623.8609858247423,3572.0915431701033,3586.8828125,95136500,0.0,0.0
2023-01-04,3586.8828513987164,3586.8828513987164,3527.7177734375005,3527.7177734375,188071000,0.0,0.0
2023-01-05,3512.9264436919116,3520.32207831021,3379.8050205625336,3431.574462890625,292142000,0.0,0.0
2023-01-06,3365.013760653409,3431.5744724025976,3365.013760653409,3416.783203125,175932000,0.0,0.0
2023-01-09,3387.200800611043,3431.574610226035,3365.0138958035473,3394.596435546875,166164900,0.0,0.0
2023-01-10,3407.327197486068,3422.3044598926003,3302.4863606403433,3317.463623046875,282510000,57.0,0.0
2023-01-11,3302.4861558888056,3317.4634173667596,3265.0430021939214,3280.020263671875,211610100,0.0,0.0
2023-01-12,3354.906527777778,3384.8610503472223,3302.4861132812503,3369.8837890625,210887800,0.0,0.0
2023-01-13,3377.3728773934504,3392.3501407078334,3309.975192478725,3354.906982421875,134592100,0.0,0.0
2023-01-16,3317.463407533359,3392.3497147011544,3309.974776816579,3384.861083984375,172170900,0.0,0.0
2023-01-17,3384.860908374452,3429.7926903440243,3377.37227804619,3414.8154296875,150577400,0.0,0.0
2023-01-18,3414.8154976222827,3459.7472804857334,3414.8154976222827,3444.77001953125,178026000,0.0,0.0
2023-01-19,3437.2812844232985,3467.2358054204515,3429.7926541740103,3452.258544921875,117204100,0.0,0.0
2023-01-20,3467.23636015205,3497.1908859417003,3459.747728704637,3482.213623046875,116038300,0.0,0.0
2023-01-24,3489.702082910579,3504.6793450689934,3437.281665356128,3459.74755859375,81964700,0.0,0.0
2023-01-25,3459.7472116570725,3459.7472116570725,3407.326799359238,3414.8154296875,84009300,0.0,0.0
2023-01-26,3414.8158445669937,3459.7476319955067,3407.3272133289083,3437.28173828125,113840400,0.0,0.0
2023-01-27,3444.7703289163524,3504.679378114897,3444.7703289163524,3474.724853515625,178282600,0.0,0.0
2023-01-30,3482.213065919028,3504.6789566668926,3422.304023924722,3452.258544921875,185972400,0.0,0.0
2023-01-31,3452.2591072982054,3459.747738767399,3422.3045814214315,3429.793212890625,280039200,0.0,0.0
2023-02-01,3467.235562316373,3512.1673406617256,3459.7469325921475,3504.6787109375,181849300,0.0,0.0
2023-02-02,3482.213171917459,3504.6790633491846,3444.77001953125,3444.77001953125,145413400,0.0,0.0
2023-02-03,3482.213062808388,3579.565255962171,3467.2358023231905,3557.099365234375,198479900,0.0,0.0
2023-02-06,3579.5661003016216,3602.0319963286192,3504.67978021163,3549.611572265625,141366300,0.0,0.0
2023-02-07,3549.610734991776,3587.0538862047697,3534.6334745065788,3557.099365234375,140923100,0.0,0.0
2023-02-08,3527.1451520501696,3587.05419921875,3527.1451520501696,3587.05419921875,168599500,0.0,0.0
2023-02-09,3587.053989085239,3624.4971413721414,3572.076728170478,3602.03125,177400700,0.0,0.0
2023-02-10,3624.4971044720937,3654.4516259966567,3572.076691804109,3639.474365234375,181146600,0.0,0.0
2023-02-13,3669.429280598958,3669.429280598958,3594.54296875,3594.54296875,144569400,0.0,0.0
2023-02-14,3609.5197397972283,3646.962890625,3602.0311096316736,3646.962890625,120995200,0.0,0.0
2023-02-15,3661.940150956109,3661.940150956109,3602.0311096316736,3646.962890625,84568100,0.0,0.0
2023-02-16,3661.940150956109,3661.940150956109,3631.9856302938915,3646.962890625,69966200,0.0,0.0
2023-02-17,3661.940535248303,3661.940535248303,3617.0087495397347,3654.451904296875,104019300,0.0,0.0
2023-02-20,3669.429166199731,3669.429166199731,3624.497380491163,3654.451904296875,88432500,0.0,0.0
2023-02-21,3654.4522983661823,3654.4522983661823,3609.5205078125,3609.5205078125,59319100,0.0,0.0
2023-02-22,3587.0535350126374,3602.0307940314797,3542.121757956112,3564.587646484375,107327900,0.0,0.0
2023-02-23,3602.031599934896,3602.031599934896,3542.122550455729,3594.54296875,139144500,0.0,0.0
2023-02-24,3594.5421645220586,3624.4966825597426,3564.5876464843745,3564.587646484375,46409300,0.0,0.0
2023-02-27,3579.5653586278586,3602.03125,3564.588097713098,3602.03125,89918800,0.0,0.0
2023-02-28,3564.5883527669966,3587.054245746621,3497.190673828125,3497.190673828125,273125500,0.0,0.0
2023-03-01,3542.1224199715307,3557.099681789592,3519.6565272444386,3534.6337890625,115578600,0.0,0.0
